URL,Name,FullName,Team,POS,AGE,HT,WT,COLLEGE,SALARY
https://www.espn.com/nba/player/_/id/3917376/jaylen-brown,Jaylen Brown7,jaylenbrown,BostonCeltics,SG,25,"6' 6""",223 lbs,California,"$26,758,928"
https://www.espn.com/nba/player/_/id/4277952/bruno-fernando,Bruno Fernando28,brunofernando,BostonCeltics,F,23,"6' 9""",240 lbs,Maryland,"$1,782,621"
https://www.espn.com/nba/player/_/id/4065804/sam-hauser,Sam Hauser30,samhauser,BostonCeltics,SF,23,"6' 7""",217 lbs,Virginia,--
https://www.espn.com/nba/player/_/id/4017839/juancho-hernangomez,Juancho Hernangomez41,juanchohernangomez,BostonCeltics,F,26,"6' 9""",214 lbs,--,"$6,907,815"
https://www.espn.com/nba/player/_/id/3213/al-horford,Al Horford42,alhorford,BostonCeltics,C,35,"6' 9""",240 lbs,Florida,"$27,000,000"
https://www.espn.com/nba/player/_/id/6447/enes-kanter,Enes Kanter13,eneskanter,BostonCeltics,C,29,"6' 10""",250 lbs,Kentucky,"$1,669,178"
https://www.espn.com/nba/player/_/id/4397008/romeo-langford,Romeo Langford9,romeolangford,BostonCeltics,SG,22,"6' 5""",216 lbs,Indiana,"$3,804,360"
https://www.espn.com/nba/player/_/id/4396909/aaron-nesmith,Aaron Nesmith26,aaronnesmith,BostonCeltics,SF,22,"6' 5""",215 lbs,Vanderbilt,"$3,631,200"
https://www.espn.com/nba/player/_/id/3056600/jabari-parker,Jabari Parker20,jabariparker,BostonCeltics,PF,26,"6' 7""",245 lbs,Duke,"$1,669,178"
https://www.espn.com/nba/player/_/id/4066354/payton-pritchard,Payton Pritchard11,paytonpritchard,BostonCeltics,PG,23,"6' 1""",195 lbs,Oregon,"$2,137,440"
https://www.espn.com/nba/player/_/id/2581190/josh-richardson,Josh Richardson8,joshrichardson,BostonCeltics,SG,28,"6' 5""",200 lbs,Tennessee,"$11,615,328"
https://www.espn.com/nba/player/_/id/3032979/dennis-schroder,Dennis Schroder71,dennisschroder,BostonCeltics,PG,28,"6' 1""",172 lbs,--,"$5,890,000"
https://www.espn.com/nba/player/_/id/2990992/marcus-smart,Marcus Smart36,marcussmart,BostonCeltics,PG,27,"6' 4""",220 lbs,Oklahoma State,"$14,339,285"
https://www.espn.com/nba/player/_/id/4065648/jayson-tatum,Jayson Tatum0,jaysontatum,BostonCeltics,SF,23,"6' 8""",210 lbs,Duke,"$28,103,500"
https://www.espn.com/nba/player/_/id/4407254/brodric-thomas,Brodric Thomas97,brodricthomas,BostonCeltics,G,24,"6' 5""",185 lbs,Truman State,--
https://www.espn.com/nba/player/_/id/4066218/grant-williams,Grant Williams12,grantwilliams,BostonCeltics,PF,22,"6' 6""",236 lbs,Tennessee,"$2,617,800"
https://www.espn.com/nba/player/_/id/4066211/robert-williams-iii,Robert Williams III44,robertwilliamsiii,BostonCeltics,C,24,"6' 9""",237 lbs,Texas A&M,"$3,661,976"
https://www.espn.com/nba/player/_/id/2983/lamarcus-aldridge,LaMarcus Aldridge21,lamarcusaldridge,BrooklynNets,F,36,"6' 11""",250 lbs,Texas,"$1,669,178"
https://www.espn.com/nba/player/_/id/3062667/deandre-bembry,DeAndre' Bembry95,deandrebembry,BrooklynNets,SG,27,"6' 5""",210 lbs,Saint Joseph's,"$1,669,178"
https://www.espn.com/nba/player/_/id/4065670/bruce-brown,Bruce Brown1,brucebrown,BrooklynNets,SF,25,"6' 4""",202 lbs,Miami (FL),"$4,736,102"
https://www.espn.com/nba/player/_/id/3133635/jevon-carter,Jevon Carter0,jevoncarter,BrooklynNets,PG,26,"6' 1""",200 lbs,West Virginia,"$3,650,000"
https://www.espn.com/nba/player/_/id/4278067/nic-claxton,Nic Claxton33,nicclaxton,BrooklynNets,PF,22,"6' 11""",215 lbs,Georgia,"$1,782,621"
https://www.espn.com/nba/player/_/id/4397107/david-duke-jr,David Duke Jr.6,daviddukejr,BrooklynNets,G,22,"6' 4""",204 lbs,Providence,--
https://www.espn.com/nba/player/_/id/3202/kevin-durant,Kevin Durant7,kevindurant,BrooklynNets,PF,33,"6' 10""",240 lbs,Texas,"$42,018,900"
https://www.espn.com/nba/player/_/id/4397693/kessler-edwards,Kessler Edwards14,kessleredwards,BrooklynNets,SF,21,"6' 7""",203 lbs,Pepperdine,--
https://www.espn.com/nba/player/_/id/3989/blake-griffin,Blake Griffin2,blakegriffin,BrooklynNets,PF,32,"6' 9""",250 lbs,Oklahoma,"$1,669,178"
https://www.espn.com/nba/player/_/id/3992/james-harden,James Harden13,jamesharden,BrooklynNets,SG,32,"6' 5""",220 lbs,Arizona State,"$44,310,840"
https://www.espn.com/nba/player/_/id/2528794/joe-harris,Joe Harris12,joeharris,BrooklynNets,SF,30,"6' 6""",220 lbs,Virginia,"$17,357,143"
https://www.espn.com/nba/player/_/id/6442/kyrie-irving,Kyrie Irving11,kyrieirving,BrooklynNets,PG,29,"6' 2""",195 lbs,Duke,"$35,328,700"
https://www.espn.com/nba/player/_/id/3999/james-johnson,James Johnson16,jamesjohnson,BrooklynNets,PF,34,"6' 7""",240 lbs,Wake Forest,"$1,669,178"
https://www.espn.com/nba/player/_/id/4004/patty-mills,Patty Mills8,pattymills,BrooklynNets,PG,33,"6' 0""",180 lbs,Saint Mary's,"$5,890,000"
https://www.espn.com/nba/player/_/id/3015/paul-millsap,Paul Millsap31,paulmillsap,BrooklynNets,PF,36,"6' 7""",257 lbs,Louisiana Tech,"$1,669,178"
https://www.espn.com/nba/player/_/id/4432194/dayron-sharpe,Day'Ron Sharpe20,dayronsharpe,BrooklynNets,C,20,"6' 9""",265 lbs,North Carolina,"$2,009,040"
https://www.espn.com/nba/player/_/id/4432174/cam-thomas,Cam Thomas24,camthomas,BrooklynNets,SG,20,"6' 3""",210 lbs,LSU,"$2,036,280"
https://www.espn.com/nba/player/_/id/4395625/rj-barrett,RJ Barrett9,rjbarrett,New YorkKnicks,SG,21,"6' 6""",214 lbs,Duke,"$8,623,920"
https://www.espn.com/nba/player/_/id/6429/alec-burks,Alec Burks18,alecburks,New YorkKnicks,SG,30,"6' 6""",214 lbs,Colorado,"$9,536,000"
https://www.espn.com/nba/player/_/id/6588/evan-fournier,Evan Fournier13,evanfournier,New YorkKnicks,SG,29,"6' 6""",205 lbs,--,"$17,000,000"
https://www.espn.com/nba/player/_/id/3986/taj-gibson,Taj Gibson67,tajgibson,New YorkKnicks,C,36,"6' 9""",232 lbs,USC,"$4,910,000"
https://www.espn.com/nba/player/_/id/4397014/quentin-grimes,Quentin Grimes6,quentingrimes,New YorkKnicks,SG,21,"6' 4""",210 lbs,Houston,"$2,168,760"
https://www.espn.com/nba/player/_/id/4278075/kevin-knox-ii,Kevin Knox II20,kevinknoxii,New YorkKnicks,SF,22,"6' 7""",215 lbs,Kentucky,"$5,845,979"
https://www.espn.com/nba/player/_/id/4431823/miles-mcbride,Miles McBride2,milesmcbride,New YorkKnicks,PG,21,"6' 1""",195 lbs,West Virginia,"$925,258"
https://www.espn.com/nba/player/_/id/2991280/nerlens-noel,Nerlens Noel3,nerlensnoel,New YorkKnicks,C,27,"6' 11""",220 lbs,Kentucky,"$8,000,000"
https://www.espn.com/nba/player/_/id/4395724/immanuel-quickley,Immanuel Quickley5,immanuelquickley,New YorkKnicks,SG,22,"6' 3""",190 lbs,Kentucky,"$2,210,640"
https://www.espn.com/nba/player/_/id/3064514/julius-randle,Julius Randle30,juliusrandle,New YorkKnicks,PF,26,"6' 8""",250 lbs,Kentucky,"$21,780,000"
https://www.espn.com/nba/player/_/id/4351852/mitchell-robinson,Mitchell Robinson23,mitchellrobinson,New YorkKnicks,C,23,"7' 0""",240 lbs,--,"$1,802,057"
https://www.espn.com/nba/player/_/id/3456/derrick-rose,Derrick Rose4,derrickrose,New YorkKnicks,PG,33,"6' 2""",200 lbs,Memphis,"$13,445,120"
https://www.espn.com/nba/player/_/id/4423309/luka-samanic,Luka Samanic91,lukasamanic,New YorkKnicks,PF,21,"6' 10""",227 lbs,--,"$2,959,080"
https://www.espn.com/nba/player/_/id/4895499/wayne-selden,Wayne Selden11,wayneselden,New YorkKnicks,F,27,"6' 4""",232 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/4277922/jericho-sims,Jericho Sims45,jerichosims,New YorkKnicks,PF,23,"6' 9""",250 lbs,Texas,--
https://www.espn.com/nba/player/_/id/4278355/obi-toppin,Obi Toppin1,obitoppin,New YorkKnicks,PF,23,"6' 9""",220 lbs,Dayton,"$5,105,160"
https://www.espn.com/nba/player/_/id/6479/kemba-walker,Kemba Walker8,kembawalker,New YorkKnicks,PG,31,"6' 0""",184 lbs,Connecticut,"$36,016,200"
https://www.espn.com/nba/player/_/id/4397886/charles-bassey,Charles Bassey23,charlesbassey,Philadelphia76ers,C,21,"6' 9""",230 lbs,Western Kentucky,"$925,258"
https://www.espn.com/nba/player/_/id/2326307/seth-curry,Seth Curry31,sethcurry,Philadelphia76ers,SG,31,"6' 2""",185 lbs,Duke,"$8,207,518"
https://www.espn.com/nba/player/_/id/6585/andre-drummond,Andre Drummond1,andredrummond,Philadelphia76ers,C,28,"6' 10""",279 lbs,Connecticut,"$1,669,178"
https://www.espn.com/nba/player/_/id/3059318/joel-embiid,Joel Embiid21,joelembiid,Philadelphia76ers,C,27,"7' 0""",280 lbs,Kansas,"$31,579,390"
https://www.espn.com/nba/player/_/id/3988/danny-green,Danny Green14,dannygreen,Philadelphia76ers,SF,34,"6' 6""",215 lbs,North Carolina,"$10,000,000"
https://www.espn.com/nba/player/_/id/6440/tobias-harris,Tobias Harris12,tobiasharris,Philadelphia76ers,PF,29,"6' 7""",226 lbs,Tennessee,"$35,995,950"
https://www.espn.com/nba/player/_/id/4397209/aaron-henry,Aaron Henry50,aaronhenry,Philadelphia76ers,SF,22,"6' 5""",210 lbs,Michigan State,--
https://www.espn.com/nba/player/_/id/4395702/isaiah-joe,Isaiah Joe7,isaiahjoe,Philadelphia76ers,SG,22,"6' 4""",165 lbs,Arkansas,"$1,517,981"
https://www.espn.com/nba/player/_/id/3929325/furkan-korkmaz,Furkan Korkmaz30,furkankorkmaz,Philadelphia76ers,SG,24,"6' 7""",202 lbs,--,"$4,629,630"
https://www.espn.com/nba/player/_/id/4431678/tyrese-maxey,Tyrese Maxey0,tyresemaxey,Philadelphia76ers,PG,21,"6' 2""",200 lbs,Kentucky,"$2,602,920"
https://www.espn.com/nba/player/_/id/3915195/shake-milton,Shake Milton18,shakemilton,Philadelphia76ers,SG,25,"6' 5""",205 lbs,SMU,"$1,846,738"
https://www.espn.com/nba/player/_/id/2990969/georges-niang,Georges Niang20,georgesniang,Philadelphia76ers,F,28,"6' 7""",230 lbs,Iowa State,"$3,300,000"
https://www.espn.com/nba/player/_/id/4278562/paul-reed,Paul Reed44,paulreed,Philadelphia76ers,SF,22,"6' 9""",210 lbs,DePaul,"$1,517,981"
https://www.espn.com/nba/player/_/id/3912295/grant-riller,Grant Riller5,grantriller,Philadelphia76ers,G,24,"6' 1""",190 lbs,Charleston,--
https://www.espn.com/nba/player/_/id/3907387/ben-simmons,Ben Simmons25,bensimmons,Philadelphia76ers,PG,25,"6' 11""",240 lbs,LSU,"$33,003,936"
https://www.espn.com/nba/player/_/id/4432164/jaden-springer,Jaden Springer11,jadenspringer,Philadelphia76ers,G,19,"6' 4""",202 lbs,Tennessee,"$2,023,800"
https://www.espn.com/nba/player/_/id/3907498/matisse-thybulle,Matisse Thybulle22,matissethybulle,Philadelphia76ers,SG,24,"6' 5""",201 lbs,Washington,"$2,840,160"
https://www.espn.com/nba/player/_/id/4431679/precious-achiuwa,Precious Achiuwa5,preciousachiuwa,TorontoRaptors,PF,22,"6' 8""",225 lbs,Memphis,"$2,711,280"
https://www.espn.com/nba/player/_/id/3934719/og-anunoby,OG Anunoby3,oganunoby,TorontoRaptors,SF,24,"6' 7""",232 lbs,Indiana,"$16,071,429"
https://www.espn.com/nba/player/_/id/4397885/dalano-banton,Dalano Banton45,dalanobanton,TorontoRaptors,PG,22,"6' 7""",204 lbs,Nebraska,"$925,258"
https://www.espn.com/nba/player/_/id/4433134/scottie-barnes,Scottie Barnes4,scottiebarnes,TorontoRaptors,SF,20,"6' 7""",225 lbs,Florida State,"$7,280,520"
https://www.espn.com/nba/player/_/id/2578240/khem-birch,Khem Birch24,khembirch,TorontoRaptors,C,29,"6' 9""",233 lbs,UNLV,"$6,350,000"
https://www.espn.com/nba/player/_/id/4348697/isaac-bonga,Isaac Bonga17,isaacbonga,TorontoRaptors,G,22,"6' 8""",180 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/3948153/chris-boucher,Chris Boucher25,chrisboucher,TorontoRaptors,PF,28,"6' 9""",200 lbs,Oregon,"$7,020,000"
https://www.espn.com/nba/player/_/id/4432907/justin-champagnie,Justin Champagnie11,justinchampagnie,TorontoRaptors,SF,20,"6' 6""",206 lbs,Pittsburgh,--
https://www.espn.com/nba/player/_/id/3423/goran-dragic,Goran Dragic1,gorandragic,TorontoRaptors,PG,35,"6' 3""",190 lbs,--,"$19,440,000"
https://www.espn.com/nba/player/_/id/4066668/malachi-flynn,Malachi Flynn22,malachiflynn,TorontoRaptors,PG,23,"6' 1""",175 lbs,San Diego State,"$2,048,040"
https://www.espn.com/nba/player/_/id/4592204/david-johnson,David Johnson13,davidjohnson,TorontoRaptors,PG,20,"6' 4""",203 lbs,Louisville,--
https://www.espn.com/nba/player/_/id/3133602/svi-mykhailiuk,Svi Mykhailiuk14,svimykhailiuk,TorontoRaptors,SG,24,"6' 7""",205 lbs,Kansas,"$1,729,217"
https://www.espn.com/nba/player/_/id/3149673/pascal-siakam,Pascal Siakam43,pascalsiakam,TorontoRaptors,PF,27,"6' 8""",230 lbs,New Mexico State,"$33,003,936"
https://www.espn.com/nba/player/_/id/4277843/gary-trent-jr,Gary Trent Jr.33,garytrentjr,TorontoRaptors,SG,22,"6' 5""",209 lbs,Duke,"$16,000,000"
https://www.espn.com/nba/player/_/id/2991230/fred-vanvleet,Fred VanVleet23,fredvanvleet,TorontoRaptors,SG,27,"6' 1""",197 lbs,Wichita State,"$19,675,926"
https://www.espn.com/nba/player/_/id/3133838/yuta-watanabe,Yuta Watanabe18,yutawatanabe,TorontoRaptors,SF,27,"6' 9""",215 lbs,George Washington,"$1,762,796"
https://www.espn.com/nba/player/_/id/4269/nemanja-bjelica,Nemanja Bjelica8,nemanjabjelica,Golden StateWarriors,PF,33,"6' 9""",234 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/3137795/chris-chiozza,Chris Chiozza2,chrischiozza,Golden StateWarriors,G,25,"5' 11""",175 lbs,Florida,--
https://www.espn.com/nba/player/_/id/3975/stephen-curry,Stephen Curry30,stephencurry,Golden StateWarriors,PG,33,"6' 2""",185 lbs,Davidson,"$45,780,966"
https://www.espn.com/nba/player/_/id/4066786/jeff-dowtin,Jeff Dowtin4,jeffdowtin,Golden StateWarriors,PG,24,"6' 3""",177 lbs,Rhode Island,--
https://www.espn.com/nba/player/_/id/6589/draymond-green,Draymond Green23,draymondgreen,Golden StateWarriors,PF,31,"6' 6""",230 lbs,Michigan State,"$24,026,712"
https://www.espn.com/nba/player/_/id/2386/andre-iguodala,Andre Iguodala9,andreiguodala,Golden StateWarriors,F,37,"6' 6""",215 lbs,Arizona,"$1,669,178"
https://www.espn.com/nba/player/_/id/4433247/jonathan-kuminga,Jonathan Kuminga00,jonathankuminga,Golden StateWarriors,PF,19,"6' 7""",225 lbs,--,"$5,466,360"
https://www.espn.com/nba/player/_/id/2595209/damion-lee,Damion Lee1,damionlee,Golden StateWarriors,SG,29,"6' 5""",210 lbs,Louisville,"$1,910,860"
https://www.espn.com/nba/player/_/id/3155535/kevon-looney,Kevon Looney5,kevonlooney,Golden StateWarriors,C,25,"6' 9""",222 lbs,UCLA,"$5,178,572"
https://www.espn.com/nba/player/_/id/4432171/moses-moody,Moses Moody4,mosesmoody,Golden StateWarriors,SG,19,"6' 5""",211 lbs,Arkansas,"$3,562,200"
https://www.espn.com/nba/player/_/id/3134903/gary-payton-ii,Gary Payton II0,garypaytonii,Golden StateWarriors,G,28,"6' 3""",195 lbs,Oregon State,"$1,669,178"
https://www.espn.com/nba/player/_/id/4277956/jordan-poole,Jordan Poole3,jordanpoole,Golden StateWarriors,SG,22,"6' 4""",194 lbs,Michigan,"$2,161,440"
https://www.espn.com/nba/player/_/id/2594922/otto-porter-jr,Otto Porter Jr.32,ottoporterjr,Golden StateWarriors,SF,28,"6' 8""",198 lbs,Georgetown,"$1,669,178"
https://www.espn.com/nba/player/_/id/6475/klay-thompson,Klay Thompson11,klaythompson,Golden StateWarriors,SG,31,"6' 6""",220 lbs,Washington State,"$37,980,720"
https://www.espn.com/nba/player/_/id/4401416/juan-toscano-anderson,Juan Toscano-Anderson95,juantoscanoanderson,Golden StateWarriors,SF,28,"6' 6""",209 lbs,Marquette,"$1,701,593"
https://www.espn.com/nba/player/_/id/3059319/andrew-wiggins,Andrew Wiggins22,andrewwiggins,Golden StateWarriors,SF,26,"6' 7""",197 lbs,Kansas,"$31,579,390"
https://www.espn.com/nba/player/_/id/4432808/james-wiseman,James Wiseman33,jameswiseman,Golden StateWarriors,C,20,"7' 0""",240 lbs,Memphis,"$9,166,800"
https://www.espn.com/nba/player/_/id/3416/nicolas-batum,Nicolas Batum33,nicolasbatum,LAClippers,PF,32,"6' 8""",230 lbs,--,"$3,170,029"
https://www.espn.com/nba/player/_/id/4238/eric-bledsoe,Eric Bledsoe12,ericbledsoe,LAClippers,SG,31,"6' 1""",214 lbs,Kentucky,"$18,125,000"
https://www.espn.com/nba/player/_/id/4432162/brandon-boston-jr,Brandon Boston Jr.4,brandonbostonjr,LAClippers,SG,19,"6' 6""",188 lbs,Kentucky,"$925,258"
https://www.espn.com/nba/player/_/id/4066387/amir-coffey,Amir Coffey7,amircoffey,LAClippers,SG,24,"6' 7""",210 lbs,Minnesota,--
https://www.espn.com/nba/player/_/id/4251/paul-george,Paul George13,paulgeorge,LAClippers,SG,31,"6' 8""",220 lbs,Fresno State,"$39,344,900"
https://www.espn.com/nba/player/_/id/4222252/isaiah-hartenstein,Isaiah Hartenstein55,isaiahhartenstein,LAClippers,C,23,"7' 0""",250 lbs,--,"$1,669,178"
https://www.espn.com/nba/player/_/id/3439/serge-ibaka,Serge Ibaka9,sergeibaka,LAClippers,C,32,"6' 10""",235 lbs,--,"$9,720,900"
https://www.espn.com/nba/player/_/id/6443/reggie-jackson,Reggie Jackson1,reggiejackson,LAClippers,PG,31,"6' 2""",208 lbs,Boston College,"$10,384,500"
https://www.espn.com/nba/player/_/id/4432192/keon-johnson,Keon Johnson45,keonjohnson,LAClippers,SG,19,"6' 4""",185 lbs,Tennessee,"$2,553,120"
https://www.espn.com/nba/player/_/id/3913174/luke-kennard,Luke Kennard5,lukekennard,LAClippers,SG,25,"6' 5""",206 lbs,Duke,"$13,347,727"
https://www.espn.com/nba/player/_/id/6450/kawhi-leonard,Kawhi Leonard2,kawhileonard,LAClippers,SF,30,"6' 7""",225 lbs,San Diego State,"$36,016,200"
https://www.espn.com/nba/player/_/id/3907823/terance-mann,Terance Mann14,terancemann,LAClippers,SG,25,"6' 5""",215 lbs,Florida State,"$1,782,621"
https://www.espn.com/nba/player/_/id/6462/marcus-morris-sr,Marcus Morris Sr.8,marcusmorrissr,LAClippers,SF,32,"6' 8""",218 lbs,Kansas,"$15,627,907"
https://www.espn.com/nba/player/_/id/4397916/jason-preston,Jason Preston17,jasonpreston,LAClippers,PG,22,"6' 3""",181 lbs,Ohio,"$1,062,303"
https://www.espn.com/nba/player/_/id/4683023/jay-scrubb,Jay Scrubb0,jayscrubb,LAClippers,SG,21,"6' 5""",220 lbs,John A. Logan College,--
https://www.espn.com/nba/player/_/id/3135047/justise-winslow,Justise Winslow20,justisewinslow,LAClippers,PF,25,"6' 6""",222 lbs,Duke,"$3,902,439"
https://www.espn.com/nba/player/_/id/4017837/ivica-zubac,Ivica Zubac40,ivicazubac,LAClippers,C,24,"7' 0""",240 lbs,--,"$7,518,518"
https://www.espn.com/nba/player/_/id/1975/carmelo-anthony,Carmelo Anthony7,carmeloanthony,Los AngelesLakers,PF,37,"6' 7""",238 lbs,Syracuse,"$1,669,178"
https://www.espn.com/nba/player/_/id/2426/trevor-ariza,Trevor Ariza1,trevorariza,Los AngelesLakers,SF,36,"6' 8""",215 lbs,UCLA,"$1,669,178"
https://www.espn.com/nba/player/_/id/6637/kent-bazemore,Kent Bazemore9,kentbazemore,Los AngelesLakers,SF,32,"6' 4""",195 lbs,Old Dominion,"$1,669,178"
https://www.espn.com/nba/player/_/id/4240/avery-bradley,Avery Bradley20,averybradley,Los AngelesLakers,PG,30,"6' 3""",180 lbs,Texas,"$1,669,178"
https://www.espn.com/nba/player/_/id/6583/anthony-davis,Anthony Davis3,anthonydavis,Los AngelesLakers,PF,28,"6' 10""",253 lbs,Kentucky,"$35,361,360"
https://www.espn.com/nba/player/_/id/4423314/sekou-doumbouya,Sekou Doumbouya45,sekoudoumbouya,Los AngelesLakers,SF,20,"6' 9""",230 lbs,--,"$3,613,680"
https://www.espn.com/nba/player/_/id/3981/wayne-ellington,Wayne Ellington2,wayneellington,Los AngelesLakers,SG,33,"6' 4""",207 lbs,North Carolina,"$1,669,178"
https://www.espn.com/nba/player/_/id/4396991/talen-horton-tucker,Talen Horton-Tucker5,talenhortontucker,Los AngelesLakers,SG,20,"6' 4""",234 lbs,Iowa State,"$9,500,000"
